station_id,timestamp,vn_aqi,vn_aqi_recomputed_from_obs,diff_recomputed_minus_actual,abs_diff,diff_group,dominant_pollutant_recomputed,pm25_nowcast_obs,pm10_nowcast_obs,aqi_pm25_obs,aqi_pm10_obs,aqi_o3_obs,aqi_so2_obs,aqi_co_obs,aqi_no2_obs,pm25_obs,pm10_obs,o3_obs,so2_obs,co_obs,no2_obs
HN_GP,2025-12-30 07:00:00,174,215.0,41.0,41.0,Lệch vừa,pm25,165.389470948809,93.30490997745952,215.389470948809,71.65245498872976,,0.8,0.075,14.5,174,97,,2.0,15.0,29.0
HN_GP,2025-12-30 08:00:00,174,217.0,43.0,43.0,Lệch vừa,pm25,166.87298281902764,93.76972714088559,216.87298281902764,71.8848635704428,,0.8,0.075,15.0,174,97,,2.0,15.0,30.0
HN_GP,2025-12-30 09:00:00,172,218.0,46.0,46.0,Lệch vừa,pm25,167.97601074519193,94.17837614482356,217.97601074519193,72.08918807241179,,0.8,0.075,15.0,172,96,,2.0,15.0,30.0
HN_GP,2025-12-30 10:00:00,170,219.0,49.0,49.0,Lệch vừa,pm25,168.69558761567654,94.36366482194501,218.69558761567654,72.1818324109725,,0.8,0.075,16.5,170,94,,2.0,15.0,33.0
HN_GP,2025-12-30 11:00:00,169,219.0,50.0,50.0,Lệch vừa,pm25,169.0721506021934,94.41387690717485,219.0721506021934,72.20693845358743,,0.8,0.075,16.0,169,93,,2.0,15.0,32.0
HN_GP,2025-12-30 12:00:00,166,219.0,53.0,53.0,Lệch nhiều,pm25,169.08545008983896,94.28921990019974,219.08545008983896,72.14460995009986,,0.8,0.075,15.5,166,92,,2.0,15.0,31.0
HN_GP,2025-12-30 13:00:00,163,219.0,56.0,56.0,Lệch nhiều,pm25,168.7460145141958,93.93014827159114,218.7460145141958,71.96507413579556,,0.8,0.075,14.5,163,90,,2.0,15.0,29.0
HN_GP,2025-12-30 14:00:00,158,218.0,60.0,60.0,Lệch nhiều,pm25,167.596699315339,93.23246877923864,217.596699315339,71.61623438961932,,0.8,0.075,14.0,158,88,,2.0,15.0,28.0
HN_GP,2025-12-30 15:00:00,152,215.0,63.0,63.0,Lệch nhiều,pm25,164.86701617457888,92.04315518678702,214.86701617457888,71.02157759339352,,0.8,0.075,13.5,152,86,,2.0,15.0,27.0
HN_GP,2025-12-30 16:00:00,140,208.0,68.0,68.0,Lệch nhiều,pm25,158.23564758215323,90.0737663093874,208.23564758215323,70.0368831546937,,0.8,0.075,13.0,140,83,,2.0,15.0,26.0
HN_GP,2025-12-30 17:00:00,130,199.0,69.0,69.0,Lệch nhiều,pm25,149.15744064183392,87.5703282803656,199.39817188702423,68.7851641401828,,0.8,0.075,13.5,130,80,,2.0,15.0,27.0
HN_GP,2025-12-30 18:00:00,122,192.0,70.0,70.0,Lệch nhiều,pm25,139.27284381595967,84.62896429041828,192.33774558282835,67.31448214520914,,0.8,0.075,14.5,122,77,,2.0,15.0,29.0
HN_GP,2025-12-30 19:00:00,120,188.0,68.0,68.0,Lệch nhiều,pm25,132.66834059168437,82.78056240538173,187.62024327977454,66.39028120269086,,0.8,0.075,14.0,120,77,,2.0,15.0,28.0
HN_GP,2025-12-30 20:00:00,123,186.0,63.0,63.0,Lệch nhiều,pm25,129.83482269164725,81.04796931625383,185.59630192260516,65.52398465812692,,0.8,0.075,13.5,123,76,,2.0,15.0,27.0
HN_GP,2025-12-30 21:00:00,126,185.0,59.0,59.0,Lệch nhiều,pm25,128.7595260523945,79.19416691021478,184.82823289456752,64.5970834551074,,0.8,0.075,14.0,126,74,,2.0,15.0,28.0
HN_GP,2025-12-30 22:00:00,129,185.0,56.0,56.0,Lệch nhiều,pm25,128.73217246263707,77.56464398944857,184.80869461616933,63.782321994724285,,0.8,0.075,13.0,129,73,,2.0,15.0,26.0
HN_GP,2025-12-30 23:00:00,139,187.0,48.0,48.0,Lệch vừa,pm25,131.61637899525556,76.69697522245406,186.86884213946826,63.34848761122703,,0.8,0.075,12.5,139,74,,2.0,15.0,25.0
HN_GP,2025-12-31 00:00:00,146,190.0,44.0,44.0,Lệch vừa,pm25,135.33245274031364,76.53572848498335,189.52318052879545,63.267864242491676,,0.8,0.075,12.5,146,76,,2.0,15.0,25.0
HN_GP,2025-12-31 01:00:00,152,192.0,40.0,40.0,Lệch vừa,pm25,139.070225572632,76.54134230853914,192.19301826616572,63.27067115426957,,0.8,0.075,12.5,152,77,,2.0,15.0,25.0
HN_GP,2025-12-31 02:00:00,152,194.0,42.0,42.0,Lệch vừa,pm25,141.1627068076792,76.12246072423586,193.68764771977087,63.06123036211793,,0.8,0.075,12.0,152,75,,2.0,15.0,24.0
HN_GP,2025-12-31 03:00:00,151,195.0,44.0,44.0,Lệch vừa,pm25,143.22060617225478,75.64407888081922,195.15757583732483,62.82203944040961,,0.8,0.075,12.0,151,74,,2.0,15.0,24.0
HN_GP,2025-12-31 04:00:00,150,196.0,46.0,46.0,Lệch vừa,pm25,144.77894426354197,74.93786661045613,196.27067447395854,62.46893330522806,,0.8,0.075,11.5,150,72,,2.0,15.0,23.0
HN_GP,2025-12-31 05:00:00,152,198.0,46.0,46.0,Lệch vừa,pm25,146.58758055183034,74.59920932304782,197.5625575370217,62.29960466152391,,0.8,0.075,11.5,152,73,,2.0,15.0,23.0
HN_GP,2025-12-31 06:00:00,154,199.0,45.0,45.0,Lệch vừa,pm25,148.8321962986386,74.40297018594651,199.16585449902757,62.20148509297326,,0.8,0.075,11.5,154,74,,2.0,15.0,23.0
HN_GP,2025-12-31 07:00:00,155,200.0,45.0,45.0,Lệch vừa,pm25,150.29018416126428,74.33685206182392,200.29018416126428,62.16842603091196,,0.8,0.075,12.5,155,75,,2.0,15.0,25.0
HN_GP,2025-12-31 08:00:00,155,201.0,46.0,46.0,Lệch vừa,pm25,151.34926520920317,74.21009225744956,201.34926520920317,62.10504612872478,,0.8,0.075,13.5,155,74,,2.0,15.0,27.0
HN_GP,2025-12-31 09:00:00,154,202.0,48.0,48.0,Lệch vừa,pm25,152.06087986249912,74.31382811493793,202.06087986249912,62.15691405746897,,0.8,0.075,14.0,154,75,,2.0,15.0,28.0
HN_GP,2025-12-31 10:00:00,154,202.0,48.0,48.0,Lệch vừa,pm25,152.3136803059786,74.46327102471739,202.3136803059786,62.23163551235869,,0.8,0.075,14.0,154,75,,2.0,15.0,28.0
HN_GP,2025-12-31 11:00:00,154,203.0,49.0,49.0,Lệch vừa,pm25,152.78986138281604,74.78532312624952,202.78986138281604,62.39266156312476,,0.8,0.075,14.0,154,77,,2.0,15.0,28.0
HN_GP,2025-12-31 12:00:00,154,203.0,49.0,49.0,Lệch vừa,pm25,153.20571694548136,75.13965226588222,203.20571694548136,62.56982613294111,,0.8,0.075,13.5,154,78,,2.0,15.0,27.0
HN_GP,2025-12-31 13:00:00,153,203.0,50.0,50.0,Lệch vừa,pm25,153.2659888016223,75.40736741762927,203.2659888016223,62.70368370881464,,0.8,0.075,13.0,153,78,,2.0,15.0,26.0
HN_GP,2025-12-31 14:00:00,148,203.0,55.0,55.0,Lệch nhiều,pm25,152.82054148281435,75.50064294231886,202.82054148281435,62.75032147115943,,0.8,0.075,12.5,148,76,,2.0,15.0,25.0
HN_GP,2025-12-31 15:00:00,122,197.0,75.0,75.0,Lệch nhiều,pm25,145.5427710727725,74.90728655794899,196.81626505198034,62.453643278974496,,0.8,0.075,12.5,122,70,,2.0,15.0,25.0
HN_GP,2025-12-31 16:00:00,102,184.0,82.0,82.0,Lệch nhiều,pm25,127.87374328078774,72.77556447995931,184.19553091484838,61.38778223997966,,0.8,0.075,12.0,102,64,,2.0,15.0,24.0
HN_GP,2025-12-31 17:00:00,87,169.0,82.0,82.0,Lệch nhiều,pm25,106.82758778782754,68.74529440495327,169.16256270559109,59.372647202476635,,0.8,0.075,13.0,87,59,,2.0,15.0,26.0
HN_GP,2025-12-31 18:00:00,76,157.0,81.0,81.0,Lệch nhiều,pm25,89.53186813186814,65.0854435352572,156.80847723704866,57.5427217676286,,0.8,0.075,17.0,76,57,,2.0,15.0,34.0
HN_GP,2025-12-31 19:00:00,77,152.0,75.0,75.0,Lệch nhiều,pm25,83.25641025641026,63.06914952675214,152.32600732600733,56.53457476337607,,0.8,0.075,12.5,77,58,,2.0,15.0,25.0
HN_GP,2025-12-31 20:00:00,81,152.0,71.0,71.0,Lệch nhiều,pm25,82.11916971916972,61.60209652839739,151.5136926565498,55.8010482641987,,0.8,0.075,11.0,81,58,,2.0,15.0,22.0
HN_GP,2025-12-31 21:00:00,85,153.0,68.0,68.0,Lệch nhiều,pm25,83.55115995115995,61.07487349899861,152.5365428222571,55.53743674949931,,0.8,0.075,14.5,85,60,,2.0,15.0,29.0
HN_GP,2025-12-31 22:00:00,89,154.0,65.0,65.0,Lệch nhiều,pm25,86.26764346764347,60.96521852383691,154.4768881911739,55.482609261918455,,0.8,0.075,11.5,89,61,,2.0,15.0,23.0
HN_GP,2025-12-31 23:00:00,95,158.0,63.0,63.0,Lệch nhiều,pm25,90.62661782661783,60.8723007954978,157.59044130472702,55.436150397748904,,0.8,0.075,12.5,95,61,,2.0,15.0,25.0
HN_NC,2025-12-25 00:00:00,43,,,,Không so sánh được,,,,,,0.9375,0.0,0.025,0.5,43,43,3.0,0.0,5.0,1.0
HN_NC,2025-12-25 01:00:00,30,66.0,36.0,36.0,Lệch vừa,pm25,33.17142857142857,35.34246575342466,66.34285714285714,35.34246575342466,0.3125,0.0,0.025,0.5,27,30,1.0,0.0,5.0,1.0
HN_NC,2025-12-25 02:00:00,26,59.0,33.0,33.0,Lệch vừa,pm25,29.461432884984905,28.9568990454151,58.92286576996981,28.9568990454151,0.625,0.4,0.025,0.5,26,24,2.0,1.0,5.0,1.0
HN_NC,2025-12-25 03:00:00,32,61.0,29.0,29.0,Lệch vừa,pm25,30.61989955517291,26.531244806893366,61.23979911034582,26.531244806893366,0.3125,0.4,0.02,0.5,32,24,1.0,1.0,4.0,1.0
HN_NC,2025-12-25 04:00:00,32,62.0,30.0,30.0,Lệch vừa,pm25,31.21349572399141,25.348738030015845,62.42699144798282,25.348738030015845,0.625,0.0,0.025,0.5,32,24,2.0,0.0,5.0,1.0
HN_NC,2025-12-25 05:00:00,25,57.0,32.0,32.0,Lệch vừa,pm25,28.508046795491126,22.46031746031746,57.01609359098225,22.46031746031746,0.9375,0.0,0.025,0.5,25,20,3.0,0.0,5.0,1.0
HN_NC,2025-12-25 06:00:00,14,42.0,28.0,28.0,Lệch vừa,pm25,20.984251968503937,17.69291338582677,41.968503937007874,17.69291338582677,0.9375,0.0,0.03,0.5,14,13,3.0,0.0,6.0,1.0
HN_NC,2025-12-25 07:00:00,7,26.0,19.0,19.0,Khá sát,pm25,12.96078431372549,12.325490196078432,25.92156862745098,12.325490196078432,0.625,0.0,0.025,0.5,5,7,2.0,0.0,5.0,1.0
HN_NC,2025-12-25 08:00:00,10,16.0,6.0,6.0,Rất sát,pm25,7.970645792563601,11.160469667318983,15.941291585127201,11.160469667318983,0.625,0.4,0.03,0.5,3,10,2.0,1.0,6.0,1.0
HN_NC,2025-12-25 09:00:00,21,22.0,1.0,1.0,Rất sát,pm25,10.988269794721408,16.085043988269796,21.976539589442815,16.085043988269796,0.625,0.4,0.035,1.0,14,21,2.0,1.0,7.0,2.0
HN_NC,2025-12-25 10:00:00,30,40.0,10.0,10.0,Rất sát,pm25,19.998534440644846,23.045920859794823,39.99706888128969,23.045920859794823,0.625,0.4,0.04,1.0,29,30,2.0,1.0,8.0,2.0
HN_NC,2025-12-25 11:00:00,31,49.0,18.0,18.0,Khá sát,pm25,24.500366300366302,27.023931623931624,49.000732600732604,27.023931623931624,0.9375,0.4,0.04,1.0,29,31,3.0,1.0,8.0,2.0
HN_NC,2025-12-25 12:00:00,28,44.0,16.0,16.0,Khá sát,pm25,22.247374847374846,27.510134310134312,44.49474969474969,27.510134310134312,0.3125,0.4,0.05,2.0,20,28,1.0,1.0,10.0,4.0
HN_NC,2025-12-25 13:00:00,26,34.0,8.0,8.0,Rất sát,pm25,17.12185592185592,26.754578754578755,34.24371184371184,26.754578754578755,0.0,0.8,0.06,2.5,12,26,0.0,2.0,12.0,5.0
HN_NC,2025-12-25 14:00:00,31,33.0,2.0,2.0,Rất sát,pm25,16.55970695970696,28.87814407814408,33.11941391941392,28.87814407814408,0.3125,0.8,0.06,2.5,16,31,1.0,2.0,12.0,5.0
HN_NC,2025-12-25 15:00:00,33,46.0,13.0,13.0,Khá sát,pm25,22.77948717948718,30.94017094017094,45.55897435897436,30.94017094017094,0.3125,0.8,0.055,2.5,29,33,1.0,2.0,11.0,5.0
HN_NC,2025-12-25 16:00:00,40,63.0,23.0,23.0,Khá sát,pm25,31.39072039072039,35.472039072039074,62.78144078144078,35.472039072039074,0.3125,0.8,0.07,2.5,40,40,1.0,2.0,14.0,5.0
HN_NC,2025-12-25 17:00:00,41,71.0,30.0,30.0,Lệch vừa,pm25,35.6971916971917,38.23858363858364,71.3943833943834,38.23858363858364,0.3125,0.4,0.07,3.0,40,41,1.0,1.0,14.0,6.0
HN_NC,2025-12-25 18:00:00,35,68.0,33.0,33.0,Lệch vừa,pm25,33.85079365079365,36.62197802197802,67.7015873015873,36.62197802197802,0.3125,0.8,0.085,3.0,32,35,1.0,2.0,17.0,6.0
HN_NC,2025-12-25 19:00:00,32,60.0,28.0,28.0,Lệch vừa,pm25,29.927960927960928,34.31404151404151,59.855921855921856,34.31404151404151,0.3125,0.4,0.08,3.0,26,32,1.0,1.0,16.0,6.0
HN_NC,2025-12-25 20:00:00,35,60.0,25.0,25.0,Khá sát,pm25,29.967277167277167,34.67297619433287,59.934554334554335,34.67297619433287,0.3125,0.8,0.065,2.5,30,35,1.0,2.0,13.0,5.0
HN_NC,2025-12-25 21:00:00,42,70.0,28.0,28.0,Lệch vừa,pm25,34.98681318681319,37.517660418432975,69.97362637362637,37.517660418432975,0.3125,0.8,0.04,2.0,40,42,1.0,2.0,8.0,4.0
HN_NC,2025-12-25 22:00:00,55,90.0,35.0,35.0,Lệch vừa,pm25,44.9965811965812,41.42493012060262,89.9931623931624,41.42493012060262,0.9375,0.4,0.035,1.5,55,46,3.0,1.0,7.0,3.0
HN_NC,2025-12-25 23:00:00,57,102.0,45.0,45.0,Lệch vừa,pm25,51.001709401709405,42.550541108666856,101.66951566951568,42.550541108666856,0.9375,0.4,0.03,1.0,57,44,3.0,1.0,6.0,2.0
HN_NC,2025-12-26 00:00:00,43,94.0,51.0,51.0,Lệch nhiều,pm25,47.00366300366301,40.141426865378705,94.00732600732601,40.141426865378705,0.9375,0.4,0.03,1.0,43,37,3.0,1.0,6.0,2.0
HN_NC,2025-12-26 01:00:00,34,81.0,47.0,47.0,Lệch vừa,pm25,40.5045177045177,35.99993906011086,81.0090354090354,35.99993906011086,0.9375,0.4,0.025,1.0,34,29,3.0,1.0,5.0,2.0
HN_NC,2025-12-26 02:00:00,34,75.0,41.0,41.0,Lệch vừa,pm25,37.25445665445665,33.78110780246924,74.5089133089133,33.78110780246924,0.9375,0.4,0.025,0.5,34,30,3.0,1.0,5.0,1.0
HN_NC,2025-12-26 03:00:00,41,78.0,37.0,37.0,Lệch vừa,pm25,39.12869352869353,34.23449291154059,78.25738705738706,34.23449291154059,0.9375,0.4,0.02,0.5,41,35,3.0,1.0,4.0,1.0
HN_NC,2025-12-26 04:00:00,46,85.0,39.0,39.0,Lệch vừa,pm25,42.56507936507936,35.623168408161256,85.13015873015873,35.623168408161256,1.25,0.4,0.02,0.5,46,38,4.0,1.0,4.0,1.0
HN_NC,2025-12-26 05:00:00,44,87.0,43.0,43.0,Lệch vừa,pm25,43.283028083028086,34.27100911673937,86.56605616605617,34.27100911673937,1.5625,0.4,0.025,0.5,44,32,5.0,1.0,5.0,1.0
HN_NC,2025-12-26 06:00:00,30,73.0,43.0,43.0,Lệch vừa,pm25,36.64126984126984,29.19256699252008,73.28253968253968,29.19256699252008,1.5625,0.4,0.025,0.5,30,24,5.0,1.0,5.0,1.0
HN_NC,2025-12-26 07:00:00,22,57.0,35.0,35.0,Lệch vừa,pm25,28.31990231990232,25.474725274725273,56.63980463980464,25.474725274725273,1.5625,0.4,0.025,0.5,20,22,5.0,1.0,5.0,1.0
HN_NC,2025-12-26 08:00:00,29,50.0,21.0,21.0,Khá sát,pm25,25.15897435897436,27.236630036630036,50.31794871794872,27.236630036630036,1.875,0.4,0.03,1.0,22,29,6.0,1.0,6.0,2.0
HN_NC,2025-12-26 09:00:00,37,59.0,22.0,22.0,Khá sát,pm25,29.57875457875458,32.11770451770452,59.15750915750916,32.11770451770452,2.1875,0.4,0.025,1.0,34,37,7.0,1.0,5.0,2.0
HN_NC,2025-12-26 10:00:00,45,75.0,30.0,30.0,Lệch vừa,pm25,37.28815628815629,38.05860805860806,74.57631257631257,38.05860805860806,2.1875,0.4,0.025,1.0,45,44,7.0,1.0,5.0,2.0
HN_NC,2025-12-26 11:00:00,50,85.0,35.0,35.0,Lệch vừa,pm25,42.642979242979244,44.03003663003663,85.28595848595849,44.03003663003663,2.1875,0.4,0.025,0.5,48,50,7.0,1.0,5.0,1.0
HN_NC,2025-12-26 12:00:00,51,83.0,32.0,32.0,Lệch vừa,pm25,41.32112332112332,47.516727716727715,82.64224664224665,47.516727716727715,2.1875,0.4,0.03,1.0,40,51,7.0,1.0,6.0,2.0
HN_NC,2025-12-26 13:00:00,48,74.0,26.0,26.0,Lệch vừa,pm25,37.16043956043956,47.76068376068376,74.32087912087913,47.76068376068376,2.1875,0.8,0.035,2.0,33,48,7.0,2.0,7.0,4.0
HN_NC,2025-12-26 14:00:00,48,76.0,28.0,28.0,Lệch vừa,pm25,38.080830280830284,47.88253968253968,76.16166056166057,47.88253968253968,2.5,0.8,0.04,2.5,39,48,8.0,2.0,8.0,5.0
HN_NC,2025-12-26 15:00:00,54,92.0,38.0,38.0,Lệch vừa,pm25,46.04200244200244,49.443223443223445,92.08400488400488,49.443223443223445,3.4375,0.8,0.035,2.0,54,51,11.0,2.0,7.0,4.0
HN_NC,2025-12-26 16:00:00,68,112.0,44.0,44.0,Lệch vừa,pm25,57.02368742368743,51.223443223443226,111.70614570614572,50.61172161172161,3.4375,0.8,0.03,1.5,68,53,11.0,2.0,6.0,3.0
HN_NC,2025-12-26 17:00:00,68,121.0,53.0,53.0,Lệch nhiều,pm25,62.51477411477411,52.61440781440781,120.85795685795685,51.307203907203906,1.875,1.2000000000000002,0.035,1.0,68,54,6.0,3.0,7.0,2.0
HN_NC,2025-12-26 18:00:00,65,123.0,58.0,58.0,Lệch nhiều,pm25,63.76166056166056,53.81098901098901,122.93610093610094,51.9054945054945,1.875,1.2000000000000002,0.035,1.5,65,55,6.0,3.0,7.0,3.0
HN_NC,2025-12-26 19:00:00,64,123.0,59.0,59.0,Lệch nhiều,pm25,63.88620268620269,54.8223925356365,123.14367114367114,52.411196267818255,1.5625,1.6,0.055,2.0,64,56,5.0,4.0,11.0,4.0
HN_NC,2025-12-26 20:00:00,71,129.0,58.0,58.0,Lệch nhiều,pm25,67.44908424908425,55.97682560618881,129.08180708180709,52.988412803094405,1.5625,1.6,0.05,2.0,71,59,5.0,4.0,10.0,4.0
HN_NC,2025-12-26 21:00:00,77,137.0,60.0,60.0,Lệch nhiều,pm25,72.22979242979243,57.68253072458656,137.04965404965404,53.841265362293285,1.25,1.6,0.04,2.5,77,63,4.0,4.0,8.0,5.0
HN_NC,2025-12-26 22:00:00,78,142.0,64.0,64.0,Lệch nhiều,pm25,75.11892551892552,59.30343495240499,141.86487586487587,54.65171747620249,0.625,1.6,0.04,3.0,78,65,2.0,4.0,8.0,6.0
HN_NC,2025-12-26 23:00:00,71,138.0,67.0,67.0,Lệch nhiều,pm25,73.06227106227107,60.36205955598753,138.43711843711844,55.181029777993764,0.9375,1.2000000000000002,0.04,2.5,71,63,3.0,3.0,8.0,5.0
HN_NC,2025-12-27 00:00:00,60,123.0,63.0,63.0,Lệch nhiều,pm25,63.53284493284493,60.33094213461534,122.55474155474155,55.16547106730767,0.9375,0.8,0.035,2.5,54,60,3.0,2.0,7.0,5.0
HN_NC,2025-12-27 01:00:00,57,108.0,51.0,51.0,Lệch nhiều,pm25,54.76800976800977,59.5233477311405,107.94668294668296,54.761673865570245,0.9375,1.2000000000000002,0.03,2.5,46,57,3.0,3.0,6.0,5.0
HN_NC,2025-12-27 02:00:00,57,106.0,49.0,49.0,Lệch vừa,pm25,53.84757927616202,58.92462731152778,106.4126321269367,54.46231365576389,1.5625,1.6,0.025,2.0,49,57,5.0,4.0,5.0,4.0
HN_NC,2025-12-27 03:00:00,67,115.0,48.0,48.0,Lệch vừa,pm25,59.25290061023871,59.03623637158639,115.42150101706451,54.5181181857932,0.9375,4.800000000000001,0.025,2.0,67,59,3.0,12.0,5.0,4.0
HN_NC,2025-12-27 04:00:00,84,134.0,50.0,50.0,Lệch vừa,pm25,70.4592118746034,59.52269187798223,134.09868645767233,54.76134593899111,0.625,3.6,0.03,2.5,84,61,2.0,9.0,6.0,5.0
HN_NC,2025-12-27 05:00:00,83,144.0,61.0,61.0,Lệch nhiều,pm25,76.13736472198316,59.90152167062559,143.5622745366386,54.95076083531279,0.9375,4.0,0.035,3.0,83,61,3.0,10.0,7.0,6.0
HN_NC,2025-12-27 06:00:00,70,139.0,69.0,69.0,Lệch nhiều,pm25,73.3625842144782,60.04072463141909,138.9376403574637,55.02036231570955,1.25,2.4000000000000004,0.03,2.0,70,60,4.0,6.0,6.0,4.0
HN_NC,2025-12-27 07:00:00,62,130.0,68.0,68.0,Lệch nhiều,pm25,68.22170898980977,59.85807898680142,130.36951498301627,54.92903949340071,1.25,1.6,0.03,1.5,62,58,4.0,4.0,6.0,3.0
HN_NC,2025-12-27 08:00:00,58,123.0,65.0,65.0,Lệch nhiều,pm25,63.5933219266476,59.44214148894216,122.65553654441266,54.72107074447108,1.875,1.6,0.03,1.0,58,57,6.0,4.0,6.0,2.0
HN_NC,2025-12-27 09:00:00,65,124.0,59.0,59.0,Lệch nhiều,pm25,64.22572495588008,59.104212326209264,123.70954159313348,54.55210616310463,1.25,1.6,0.03,1.0,65,58,4.0,4.0,6.0,2.0
HN_NC,2025-12-27 10:00:00,77,133.0,56.0,56.0,Lệch nhiều,pm25,70.00423438820827,59.22946142406065,133.3403906470138,54.61473071203032,1.25,1.2000000000000002,0.03,1.5,77,61,4.0,3.0,6.0,3.0
HN_NC,2025-12-27 11:00:00,79,140.0,61.0,61.0,Lệch nhiều,pm25,74.0763816279225,59.26639963448544,140.1273027132042,54.63319981724272,1.5625,0.8,0.03,1.0,79,61,5.0,2.0,6.0,2.0
HN_NC,2025-12-27 12:00:00,74,140.0,66.0,66.0,Lệch nhiều,pm25,74.04841359647865,59.3145045764864,140.08068932746443,54.6572522882432,1.5625,1.2000000000000002,0.03,0.5,74,60,5.0,3.0,6.0,1.0
HN_NC,2025-12-27 13:00:00,90,151.0,61.0,61.0,Lệch nhiều,pm25,81.3417750500579,59.51600221327018,150.95841075004137,54.75800110663509,1.875,1.2000000000000002,0.03,0.0,90,60,6.0,3.0,6.0,0.0
HN_NC,2025-12-27 14:00:00,103,158.0,55.0,55.0,Lệch nhiều,pm25,90.61849759408099,59.8220430331597,157.58464113862928,54.91102151657985,1.25,1.2000000000000002,0.03,0.5,103,61,4.0,3.0,6.0,1.0
HN_NC,2025-12-27 15:00:00,107,163.0,56.0,56.0,Lệch nhiều,pm25,98.50228239330879,60.00365085775859,163.21591599522057,55.0018254288793,1.5625,1.2000000000000002,0.03,1.0,107,61,5.0,3.0,6.0,2.0
HN_NC,2025-12-27 16:00:00,102,164.0,62.0,62.0,Lệch nhiều,pm25,100.1093484838726,59.95122908484679,164.36382034562328,54.97561454242339,1.875,1.2000000000000002,0.03,1.0,102,60,6.0,3.0,6.0,2.0
HN_NC,2025-12-27 17:00:00,96,163.0,67.0,67.0,Lệch nhiều,pm25,98.2313305470794,60.02000094813553,163.02237896219958,55.010000474067766,1.875,1.2000000000000002,0.03,1.0,96,61,6.0,3.0,6.0,2.0
HN_NC,2025-12-27 18:00:00,93,161.0,68.0,68.0,Lệch nhiều,pm25,95.84245638488441,60.31103417032041,161.31604027491744,55.155517085160206,1.5625,1.2000000000000002,0.03,1.0,93,62,5.0,3.0,6.0,2.0
HN_NC,2025-12-27 19:00:00,95,161.0,66.0,66.0,Lệch nhiều,pm25,95.46638912854641,60.821039364096535,161.04742080610458,55.41051968204827,1.5625,1.2000000000000002,0.035,1.0,95,63,5.0,3.0,7.0,2.0
HN_NC,2025-12-27 20:00:00,91,160.0,69.0,69.0,Lệch nhiều,pm25,93.76588769095683,61.21261664085505,159.83277692211203,55.60630832042753,1.25,1.2000000000000002,0.04,1.0,91,63,4.0,3.0,8.0,2.0
HN_NC,2025-12-27 21:00:00,88,159.0,71.0,71.0,Lệch nhiều,pm25,92.21965869686571,61.646561443407464,158.72832764061837,55.82328072170373,0.9375,1.2000000000000002,0.04,1.0,88,64,3.0,3.0,8.0,2.0
HN_NC,2025-12-27 22:00:00,89,158.0,69.0,69.0,Lệch nhiều,pm25,91.27152521158298,62.14868417154686,158.051089436845,56.07434208577343,1.25,1.2000000000000002,0.04,1.5,89,65,4.0,3.0,8.0,3.0
HN_NC,2025-12-27 23:00:00,94,159.0,65.0,65.0,Lệch nhiều,pm25,92.16907414248865,63.02070371415587,158.69219581606333,56.510351857077936,0.9375,1.6,0.04,1.5,94,67,3.0,4.0,8.0,3.0
HN_NC,2025-12-28 00:00:00,99,160.0,61.0,61.0,Lệch nhiều,pm25,94.43289500586917,63.96698898666183,160.30921071847797,56.983494493330916,0.9375,1.6,0.035,2.5,99,68,3.0,4.0,7.0,5.0
HN_NC,2025-12-28 01:00:00,103,162.0,59.0,59.0,Lệch nhiều,pm25,96.1986215161848,65.61257791929881,161.570443940132,57.80628895964941,0.625,2.0,0.035,2.0,103,71,2.0,5.0,7.0,4.0
HN_NC,2025-12-28 02:00:00,106,163.0,57.0,57.0,Lệch nhiều,pm25,97.99546818092112,67.38004689755392,162.8539058435151,58.69002344877696,0.625,3.2,0.035,17.0,106,73,2.0,8.0,7.0,34.0
HN_NC,2025-12-28 03:00:00,117,167.0,50.0,50.0,Lệch vừa,pm25,103.49096405871899,69.75839145858451,166.77926004194214,59.879195729292256,0.625,2.0,0.035,8.5,117,76,2.0,5.0,7.0,17.0
HN_NC,2025-12-28 04:00:00,132,175.0,43.0,43.0,Lệch vừa,pm25,114.64095421403448,72.2930998114689,174.74353872431035,61.14654990573445,0.9375,1.6,0.03,5.5,132,79,3.0,4.0,6.0,11.0
HN_NC,2025-12-28 05:00:00,142,183.0,41.0,41.0,Lệch vừa,pm25,126.3057870715529,74.19485322843711,183.07556219396636,62.097426614218556,0.9375,1.6,0.025,1.0,142,80,3.0,4.0,5.0,2.0
HN_NC,2025-12-28 06:00:00,140,187.0,47.0,47.0,Lệch vừa,pm25,131.57098035802818,75.45642186370992,186.8364145414487,62.72821093185496,0.9375,1.6,0.025,2.0,140,80,3.0,4.0,5.0,4.0
HN_NC,2025-12-28 07:00:00,131,187.0,56.0,56.0,Lệch nhiều,pm25,131.3979162284035,75.96387649361887,186.7127973060025,62.981938246809435,0.625,1.6,0.03,1.0,131,77,2.0,4.0,6.0,2.0
HN_NC,2025-12-28 08:00:00,124,185.0,61.0,61.0,Lệch nhiều,pm25,128.62502095034571,75.7937779293237,184.73215782167551,62.89688896466185,0.3125,1.6,0.045,1.0,124,75,1.0,4.0,9.0,2.0
HN_NC,2025-12-28 09:00:00,121,183.0,62.0,62.0,Lệch nhiều,pm25,125.78815709069775,75.72693638591545,182.70582649335554,62.863468192957725,0.3125,2.0,0.065,1.5,121,75,1.0,5.0,13.0,3.0
