timestamp,station_id,cmaq_row,cmaq_col,source_file,cmaq_o3,cmaq_so2,cmaq_co,cmaq_no2,cmaq_no,cmaq_rh,cmaq_ta,cmaq_pres,cmaq_wvel,cmaq_nox
2025-12-29 04:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.022659793496131897,0.00023511654580943286,0.11556931585073471,0.002783354138955474,0.0009410562342964113,0.8985902070999146,293.09521484375,99611.75,-0.0035889502614736557,0.003724410373251885
2025-12-29 05:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.030289962887763977,9.411898645339534e-05,0.09635426849126816,0.0008465866558253765,0.00048730894923210144,0.8215333223342896,294.4494323730469,99504.6171875,-0.004126819781959057,0.001333895605057478
2025-12-29 06:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.03183029592037201,0.00011360947246430442,0.10196422785520554,0.0011301820632070303,0.00043208920396864414,0.8021494746208191,294.9364318847656,99402.3671875,0.0018858396215364337,0.0015622712671756744
2025-12-29 07:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.028756655752658844,0.00027613676502369344,0.12984776496887207,0.0028700463008135557,0.0005765837850049138,0.8534948825836182,294.1753845214844,99360.046875,-0.001742736203595996,0.0034466300858184695
2025-12-29 08:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.02587117627263069,0.0005019416566938162,0.15160773694515228,0.004511071369051933,0.000543867819942534,0.8886796832084656,293.65692138671875,99368.5859375,-0.006512986496090889,0.005054939188994467
2025-12-29 09:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.023612622171640396,0.0007367079379037023,0.17196621000766754,0.006318021100014448,0.0002828264841809869,0.9153677225112915,293.3329162597656,99388.6640625,-0.004043573513627052,0.006600847584195435
2025-12-29 10:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.019656406715512276,0.001069840625859797,0.21055734157562256,0.00928755383938551,3.557878153515048e-05,0.9334816336631775,293.1557922363281,99405.0390625,-0.0004951859591528773,0.00932313262092066
2025-12-29 11:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.01699220761656761,0.001619217568077147,0.24738584458827972,0.011618091724812984,2.303307701367885e-05,0.9435000419616699,292.9998474121094,99447.1640625,0.0024590312968939543,0.011641124801826663
2025-12-29 12:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.01399163156747818,0.002059892052784562,0.2934161126613617,0.014721049927175045,4.508057463681325e-05,0.9596129655838013,292.6431579589844,99509.8515625,0.0032275784760713577,0.014766130501811858
2025-12-29 13:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.006868269294500351,0.0006856783293187618,0.34630462527275085,0.01911863498389721,0.00024491208023391664,0.9772621393203735,292.0622863769531,99546.9609375,0.0012536555295810103,0.019363547064131126
2025-12-29 14:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.0029495866037905216,1.0000000031710769e-30,0.34332409501075745,0.019262967631220818,0.0006622650544159114,0.9806410074234009,291.46697998046875,99528.65625,-0.001517267432063818,0.01992523268563673
2025-12-29 15:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.0028324928134679794,1.0000000031710769e-30,0.2993440330028534,0.016201727092266083,0.0006363860447891057,0.9813520312309265,290.8577880859375,99502.453125,-0.0021094405092298985,0.01683811313705519
2025-12-29 16:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.0033583366312086582,1.0000000031710769e-30,0.26295432448387146,0.013903017155826092,0.000561891938559711,0.9818329811096191,290.3983154296875,99498.5234375,-0.0015792942140251398,0.014464909094385803
2025-12-29 17:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.004038938786834478,1.0000000031710769e-30,0.2354869693517685,0.012607216835021973,0.00047673811786808074,0.9822246432304382,290.0646057128906,99466.015625,-0.0011093566427007318,0.013083954952890053
2025-12-29 18:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.00493600545451045,1.0000000031710769e-30,0.2238953560590744,0.012279774062335491,0.0003622334043029696,0.9825537800788879,289.7619323730469,99421.7109375,-0.001165571273304522,0.01264200746663846
2025-12-29 19:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.007487264461815357,1.0000000031710769e-30,0.20450842380523682,0.011558330617845058,0.0001754250843077898,0.9829168319702148,289.4630126953125,99409.8203125,2.340094761166256e-05,0.011733755702152848
2025-12-29 20:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.011195635423064232,1.6156232959474437e-05,0.18803134560585022,0.010245664045214653,7.527821435360238e-05,0.9590317606925964,289.5205993652344,99413.21875,0.00023637058620806783,0.010320942259568255
2025-12-29 21:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.018641620874404907,0.0004310030199121684,0.1528754085302353,0.006378586869686842,1.4646005183749367e-05,0.9014652371406555,290.07928466796875,99422.7890625,-0.0032277049031108618,0.006393232874870591
2025-12-29 22:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.021849269047379494,0.0004738240968436003,0.12817077338695526,0.004066455643624067,7.597233434353257e-06,0.8557440638542175,290.4656677246094,99429.328125,-0.004975813906639814,0.0040740528770584206
2025-12-29 23:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.022632552310824394,0.00029513606568798423,0.11869528144598007,0.00353875826112926,3.387019023648463e-05,0.8323187828063965,290.7873229980469,99507.859375,-0.005059206858277321,0.0035726284513657447
2025-12-30 00:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.02653212659060955,7.633184577571228e-05,0.0814071074128151,0.0011196444975212216,7.974223990458995e-05,0.8998058438301086,291.8105163574219,99575.3671875,-0.005601213779300451,0.0011993867374258116
2025-12-30 01:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.02349921129643917,7.57994203013368e-05,0.0863889679312706,0.0021564317867159843,0.00024119978479575366,0.8887144327163696,292.225341796875,99605.046875,-0.005585566628724337,0.002397631571511738
2025-12-30 02:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.022752361372113228,8.593009260948747e-05,0.0926535576581955,0.0025291219353675842,0.000505521078594029,0.8858776092529297,292.5364685058594,99611.09375,-0.005618955474346876,0.003034643013961613
2025-12-30 03:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.02723545953631401,8.951243944466114e-05,0.08802676200866699,0.0010669855400919914,0.0005325102247297764,0.829974353313446,293.6717834472656,99583.046875,-0.008108006790280342,0.0015994957648217678
